,Cueanexo,nivel
51731,300136600,Secundario
51732,300138200,Secundario
51733,300148100,Secundario
51734,300148300,Secundario
51735,300166600,Secundario
51736,300168800,Secundario
51737,300188300,Secundario
51738,300191300,Secundario
51739,300197100,Secundario
51740,300258300,Secundario
51741,300258600,Secundario
51742,300263800,Secundario
51743,300265100,Secundario
51744,300268200,Secundario
51745,300268600,Secundario
51746,300269200,Secundario
51747,300270500,Secundario
51748,300284600,Secundario
51749,300290600,Secundario
51750,300307600,Secundario
51751,300316200,Secundario
51752,300318100,Secundario
51753,300321300,Secundario
51754,300329200,Secundario
51755,300331600,Secundario
51756,300335800,Secundario
51757,340032400,Secundario
51758,340037200,Secundario
51759,340042900,Secundario
51760,340043000,Secundario
51761,340056100,Secundario
51762,340070200,Secundario
51763,340079100,Secundario
51764,340085600,Secundario
51765,340086000,Secundario
51766,340092102,Secundario
51767,340092103,Secundario
51768,340092400,Secundario
51769,340099400,Secundario
51770,340100400,Secundario
51771,340101801,Secundario
51772,340103100,Secundario
51773,340103600,Secundario
51774,340103900,Secundario
51775,340105500,Secundario
51776,340111100,Secundario
51777,340117702,Secundario
51778,340118003,Secundario
51779,340118005,Secundario
51780,380009200,Secundario
51781,380012600,Secundario
51782,380037700,Secundario
51783,380066500,Secundario
51784,380082500,Secundario
51785,380082800,Secundario
51786,380086200,Secundario
51787,380100005,Secundario
51788,420003900,Secundario
51789,420012900,Secundario
51790,420021000,Secundario
51791,420038400,Secundario
51792,420062501,Secundario
51793,420062600,Secundario
51794,420086900,Secundario
51795,420091000,Secundario
51796,420093400,Secundario
51797,460005800,Secundario
51798,460013700,Secundario
51799,460017700,Secundario
51800,460017702,Secundario
51801,460028100,Secundario
51802,460032800,Secundario
51803,460038500,Secundario
51804,460038700,Secundario
51805,460045200,Secundario
51806,460045800,Secundario
51807,460081000,Secundario
51808,469000100,Secundario
51809,500008500,Secundario
51810,500023800,Secundario
51811,500025700,Secundario
51812,500042800,Secundario
51813,500053800,Secundario
51814,500066100,Secundario
51815,500074000,Secundario
51816,500075000,Secundario
51817,500078100,Secundario
51818,500087600,Secundario
51819,500087900,Secundario
51820,500095600,Secundario
51821,500109500,Secundario
51822,500110100,Secundario
51823,500127800,Secundario
51824,500131000,Secundario
51825,500138100,Secundario
51826,500195300,Secundario
51827,500200900,Secundario
51828,500205400,Secundario
51829,500215000,Secundario
51830,500222400,Secundario
51831,500246000,Secundario
51832,500260300,Secundario
51833,500271800,Secundario
51834,509000500,Secundario
51835,540054000,Secundario
51836,540062700,Secundario
51837,540064200,Secundario
51838,540086900,Secundario
51839,540109800,Secundario
51840,540116800,Secundario
51841,540124200,Secundario
51842,540132500,Secundario
51843,540139500,Secundario
51844,540141101,Secundario
51845,540149200,Secundario
51846,540149300,Secundario
51847,540161101,Secundario
51848,540163400,Secundario
51849,540170800,Secundario
51850,540170900,Secundario
51851,540183718,Secundario
51852,540183812,Secundario
51853,540184209,Secundario
51854,540184503,Secundario
51855,540184510,Secundario
51856,540184518,Secundario
51857,540184607,Secundario
51858,540187600,Secundario
51859,540190100,Secundario
51860,580001900,Secundario
51861,580011200,Secundario
51862,580012900,Secundario
51863,580027100,Secundario
51864,580031800,Secundario
51865,580036700,Secundario
51866,580046600,Secundario
51867,580052700,Secundario
51868,580088700,Secundario
51869,580104000,Secundario
51870,580106100,Secundario
51871,580118000,Secundario
51872,580125000,Secundario
51873,620005300,Secundario
51874,620005500,Secundario
51875,620011300,Secundario
51876,620015800,Secundario
51877,620044800,Secundario
51878,620055200,Secundario
51879,620061400,Secundario
51880,620066500,Secundario
51881,620080300,Secundario
51882,620091100,Secundario
51883,620095313,Secundario
51884,620095316,Secundario
51885,620095320,Secundario
51886,620096000,Secundario
51887,620108100,Secundario
51888,660006700,Secundario
51889,660011700,Secundario
51890,660033100,Secundario
51891,660039900,Secundario
51892,660040500,Secundario
51893,660045400,Secundario
51894,660052600,Secundario
51895,660056200,Secundario
51896,660059700,Secundario
51897,660067700,Secundario
51898,660077800,Secundario
51899,660078800,Secundario
51900,660080100,Secundario
51901,660081700,Secundario
51902,660082000,Secundario
51903,660103400,Secundario
51904,660103800,Secundario
51905,660115500,Secundario
51906,660122800,Secundario
51907,660124300,Secundario
51908,660125900,Secundario
51909,660151600,Secundario
51910,660152700,Secundario
51911,660153800,Secundario
51912,660160900,Secundario
51913,700026300,Secundario
51914,700045300,Secundario
51915,700051000,Secundario
51916,700057900,Secundario
51917,700081200,Secundario
51918,700084100,Secundario
51919,700091800,Secundario
51920,700092500,Secundario
51921,700100400,Secundario
51922,700100900,Secundario
51923,700109400,Secundario
51924,740009300,Secundario
51925,740016501,Secundario
51926,740025100,Secundario
51927,740031301,Secundario
51928,740032001,Secundario
51929,740046701,Secundario
51930,740047200,Secundario
51931,740048401,Secundario
51932,740050501,Secundario
51933,740058800,Secundario
51934,740061400,Secundario
51935,740061600,Secundario
51936,740065200,Secundario
51937,740065900,Secundario
51938,740067900,Secundario
51939,740069700,Secundario
51940,740073300,Secundario
51941,780003700,Secundario
51942,780008500,Secundario
51943,780012200,Secundario
51944,780025100,Secundario
51945,780038000,Secundario
51946,820014600,Secundario
51947,820015600,Secundario
51948,820015700,Secundario
51949,820044800,Secundario
51950,820046300,Secundario
51951,820058800,Secundario
51952,820087500,Secundario
51953,820097800,Secundario
51954,820139800,Secundario
51955,820147200,Secundario
51956,820151400,Secundario
51957,820155700,Secundario
51958,820163300,Secundario
51959,820168200,Secundario
51960,820173500,Secundario
51961,820176600,Secundario
51962,820183900,Secundario
51963,820185000,Secundario
51964,820190500,Secundario
51965,820202800,Secundario
51966,820203700,Secundario
51967,820204000,Secundario
51968,820232700,Secundario
51969,820249300,Secundario
51970,820253400,Secundario
51971,820257900,Secundario
51972,820264400,Secundario
51973,820265500,Secundario
51974,820268400,Secundario
51975,820272000,Secundario
51976,820279400,Secundario
51977,820289700,Secundario
51978,820294700,Secundario
51979,820295400,Secundario
51980,820305600,Secundario
51981,820311300,Secundario
51982,820311301,Secundario
51983,820371500,Secundario
51984,820371700,Secundario
51985,820423600,Secundario
51986,820423700,Secundario
51987,820428100,Secundario
51988,820428102,Secundario
51989,820434300,Secundario
51990,820436600,Secundario
51991,820437500,Secundario
51992,820437800,Secundario
51993,820439300,Secundario
51994,820440700,Secundario
51995,820448700,Secundario
51996,820448701,Secundario
51997,820450802,Secundario
51998,820458100,Secundario
51999,820470100,Secundario
52000,829000100,Secundario
52001,860002500,Secundario
52002,860005500,Secundario
52003,860012205,Secundario
52004,860067000,Secundario
52005,860102101,Secundario
52006,860114100,Secundario
52007,860116300,Secundario
52008,860125700,Secundario
52009,860130804,Secundario
52010,860139400,Secundario
52011,860159500,Secundario
52012,860162700,Secundario
52013,860184400,Secundario
52014,860190700,Secundario
52015,860192106,Secundario
52016,860192111,Secundario
52017,860193801,Secundario
52018,860196802,Secundario
52019,860196901,Secundario
52020,860197703,Secundario
52021,860198105,Secundario
52022,860198203,Secundario
52023,860198209,Secundario
52024,860208903,Secundario
52025,860208912,Secundario
52026,860210804,Secundario
52027,860213001,Secundario
52028,860213004,Secundario
52029,860213100,Secundario
52030,860213603,Secundario
52031,860213804,Secundario
52032,860213902,Secundario
52033,860214006,Secundario
52034,860214506,Secundario
52035,860214507,Secundario
52036,860214514,Secundario
52037,860214603,Secundario
52038,860214604,Secundario
52039,860214605,Secundario
52040,860215102,Secundario
52041,860222302,Secundario
52042,860223801,Secundario
52043,900000600,Secundario
52044,900035600,Secundario
52045,900057300,Secundario
52046,900057700,Secundario
52047,900059400,Secundario
52048,900062400,Secundario
52049,900063700,Secundario
52050,900070500,Secundario
52051,900073800,Secundario
52052,900095501,Secundario
52053,900099200,Secundario
52054,900103000,Secundario
52055,900174700,Secundario
52056,900175200,Secundario
52057,900177400,Secundario
52058,900178100,Secundario
52059,900178400,Secundario
52060,900179700,Secundario
52061,900180000,Secundario
52062,900182300,Secundario
52063,900184000,Secundario
52064,900184700,Secundario
52065,900186600,Secundario
52066,900188901,Secundario
52067,900195400,Secundario
52068,900201500,Secundario
52069,900203600,Secundario
52070,900208700,Secundario
52071,900213300,Secundario
52072,900235300,Secundario
52073,900235800,Secundario
52074,900236200,Secundario
52075,940003000,Secundario
52076,940011500,Secundario
52077,20009100,Secundario
52078,20046900,Secundario
52079,20051100,Secundario
52080,20059400,Secundario
52081,20062400,Secundario
52082,20065000,Secundario
52083,20072300,Secundario
52084,20073300,Secundario
52085,20074600,Secundario
52086,20092200,Secundario
52087,20097300,Secundario
52088,20097700,Secundario
52089,20114600,Secundario
52090,20121400,Secundario
52091,20121600,Secundario
52092,20122500,Secundario
52093,20123000,Secundario
52094,20123400,Secundario
52095,20128000,Secundario
52096,20128100,Secundario
52097,20130000,Secundario
52098,20133700,Secundario
52099,20133900,Secundario
52100,20148000,Secundario
52101,20151400,Secundario
52102,20156300,Secundario
52103,20161600,Secundario
52104,20167300,Secundario
52105,20169900,Secundario
52106,20175000,Secundario
52107,20230100,Secundario
52108,20303300,Secundario
52109,60008400,Secundario
52110,60045200,Secundario
52111,60121201,Secundario
52112,60241300,Secundario
52113,60252300,Secundario
52114,60295900,Secundario
52115,60311900,Secundario
52116,60337300,Secundario
52117,60344900,Secundario
52118,60464300,Secundario
52119,60481100,Secundario
52120,60494801,Secundario
52121,60529200,Secundario
52122,60554300,Secundario
52123,60557800,Secundario
52124,60561500,Secundario
52125,60564800,Secundario
52126,60580000,Secundario
52127,60580800,Secundario
52128,60597100,Secundario
52129,60597101,Secundario
52130,60600600,Secundario
52131,60613902,Secundario
52132,60620301,Secundario
52133,60624400,Secundario
52134,60626700,Secundario
52135,60626800,Secundario
52136,60631200,Secundario
52137,60641400,Secundario
52138,60649300,Secundario
52139,60650900,Secundario
52140,60657500,Secundario
52141,60667200,Secundario
52142,60670600,Secundario
52143,60678402,Secundario
52144,60684300,Secundario
52145,60686300,Secundario
52146,60688300,Secundario
52147,60708900,Secundario
52148,60714500,Secundario
52149,60715600,Secundario
52150,60716200,Secundario
52151,60720300,Secundario
52152,60726200,Secundario
52153,60741400,Secundario
52154,60758800,Secundario
52155,60775100,Secundario
52156,60784202,Secundario
52157,60796300,Secundario
52158,60807700,Secundario
52159,60807702,Secundario
52160,60815300,Secundario
52161,60825000,Secundario
52162,60830400,Secundario
52163,60835000,Secundario
52164,60843700,Secundario
52165,60850100,Secundario
52166,60855100,Secundario
52167,60859300,Secundario
52168,60865900,Secundario
52169,60877500,Secundario
52170,60885000,Secundario
52171,60886600,Secundario
52172,60895400,Secundario
52173,60896900,Secundario
52174,60897500,Secundario
52175,60901700,Secundario
52176,60909100,Secundario
52177,60930700,Secundario
52178,60947200,Secundario
52179,60960500,Secundario
52180,60968000,Secundario
52181,60976400,Secundario
52182,60982600,Secundario
52183,60996600,Secundario
52184,61004100,Secundario
52185,61005000,Secundario
52186,61009200,Secundario
52187,61017300,Secundario
52188,61021400,Secundario
52189,61024600,Secundario
52190,61034100,Secundario
52191,61048300,Secundario
52192,61050100,Secundario
52193,61051200,Secundario
52194,61060300,Secundario
